Fecha:aaaamm,D4,D3,D2,D1,D0,Ano,Average D4,Average D3,Average D2,Average D1,Average D0
200512,0,1.4618223105308,15.2001135395969,13.6247516321317,22.6795344876526,,,,,,
200601,0,0,1.54697700823162,17.5702526256032,29.8892988929889,,,,,,
200602,0,0,2.02952029520295,37.0422934998581,23.9000851546977,,,,,,
200603,11.793925631564,10.4314504683508,34.5444223673006,27.4481975588987,9.77859778597786,,,,,,
200604,6.95430031223389,5.76213454442237,22.6795344876526,29.1512915129151,27.3630428611978,,,,,,
200605,12.4042009650866,3.84615384615385,16.2219699120068,25.1632131705932,29.3074084587,,,,,,
200606,95.444223673006,2.04371274481976,2.10048254328697,0.411581038887312,0,,,,,,
200607,97.8427476582458,2.15725234175419,0,0,0,,,,,,
200608,85.6798183366449,9.25347715015612,5.02412716434857,0.042577348850412,0,,,,,,
200609,100,0,0,0,0,,,,,,
200610,88.0499574226512,7.01107011070111,4.93897246664774,0,0,,,,,,
200611,14.107294919103,18.9327277888164,39.7530513766676,18.3508373545274,8.65739426625036,,,,,,
200612,10.7436843599205,34.6721544138518,26.2702242407039,19.2023843315356,9.11155265398808,,,,,,
200701,60.5166051660517,15.4555776326994,24.0278172012489,0,0,,,,,,
200702,0.056769798467215,4.95316491626455,39.1001986942946,43.1450468350837,12.7448197558899,,,,,,
200703,35.6656258870281,38.9582741981266,25.3760999148453,0,0,,,,,,
200704,43.1308543854669,41.2290661368152,15.6400794777179,0,0,,,,,,
200705,37.4964518875958,18.8049957422651,19.4436559750213,9.89213738291229,13.4686346863469,,,,,,
200706,44.5926766959977,19.3868861765541,28.9525972182799,3.61907465228498,2.72495032642634,,,,,,
200707,96.5086573942663,3.49134260573375,0,0,0,,,,,,
200708,67.726369571388,22.6085722395686,9.66505818904343,0,0,,,,,,
200709,100,0,0,0,0,,,,,,
200710,14.2634118648879,12.4325858643202,55.932443939824,14.3485665625887,3.02299176837922,,,,,,
200711,42.0238433153562,33.4657961964235,22.4666477434005,2.04371274481976,0,,,,,,
200712,99.7729208061311,0.227079193868862,0,0,0,,,,,,
200801,58.8844734601192,41.1155265398808,0,0,0,,,,,,
200802,7.87680953732614,36.616520011354,55.5066704513199,0,0,,,,,,
200803,0,0,10.8856088560886,9.99148453022992,48.7794493329549,,,,,,
200804,0,0,0.056769798467215,0.581890434288958,20.6783990916832,,,,,,
200805,20.7067839909168,15.7110417258019,18.5069543003122,11.5242690888447,20.7777462390009,,,,,,
200806,65.9239284700539,16.7470905478286,10.6017598637525,2.88106727221118,2.85268237297758,,,,,,
200807,99.6877661084303,0.312233891569685,0,0,0,,,,,,
200808,99.8013057053648,0.198694294635254,0,0,0,,,,,,
200809,81.5356230485382,13.0712460970764,5.39313085438547,0,0,,,,,,
200810,48.9923360772069,23.6730059608288,26.1850695430031,1.02185637240988,0.127732046551235,,,,,,
200811,64.6608004541584,27.5333522565995,7.80584728924212,0,0,,,,,,
200812,21.1893272778882,62.5319330116378,16.278739710474,0,0,,,,,,
200901,26.9798467215441,35.4101617939256,37.6099914845302,0,0,,,,,,
200902,11.5242690888447,9.21089980130571,78.7822878228782,0.482543286971331,0,,,,,,
200903,4.68350837354527,33.6361055918252,22.5376099914845,11.9500425773489,13.0570536474596,,,,,,
200904,0.709622480840193,8.23162077774624,39.5543570820324,39.6820891285836,11.8223105307976,,,,,,
200905,97.9562872551802,0.752199829690605,0.936701674709055,0.326426341186489,0.028384899233608,,,,,,
200906,98.8787964802725,0.823162077774624,0.298041441952881,0,0,,,,,,
200907,57.2239568549532,27.2495032642634,12.5603179108714,2.96622196991201,0,,,,,,
200908,14.5756457564576,27.0933863184786,47.1189327277888,5.20862900936702,3.47715015611695,,,,,,
200909,44.0391711609424,23.7297757592961,24.0278172012489,8.20323587851263,0,,,,,,
200910,76.5256883338064,15.6116945784842,6.07436843599205,0.950894124325859,0.723814930456997,,,,,,
200911,50.0283848992336,12.3190462673858,22.5234175418677,12.2764689185353,2.85268237297758,,,,,,
200912,32.8980982117513,19.8410445642918,27.4623900085155,11.8790803292648,7.26653420380358,,,,,,
201001,100,0,0,0,0,,,,,,
201002,100,0,0,0,0,,,,,,
201003,100,0,0,0,0,,,,,,
201004,100,0,0,0,0,,,,,,
201005,21.7570252625603,31.7059324439398,17.1160942378655,11.4816917399943,10.6869145614533,,,,,,
201006,0.042577348850412,7.22395685495316,26.6818052795913,28.4558614816917,19.4010786261709,,,,,,
201007,36.7868294067556,17.0309395401646,24.5671302866875,11.72296338348,7.19557195571956,,,,,,
201008,65.554924780017,19.4436559750213,11.1836502980414,3.03718421799603,0.780584728924212,,,,,,
201009,72.0266818052796,17.1870564859495,8.79931876241839,1.56116945784842,0.425773488504116,,,,,,
201010,78.2571671870565,9.12574510360488,12.2196991200681,0.397388589270508,0,,,,,,
201011,0.738007380073801,1.31989781436276,17.7547544706216,37.9789951745671,15.6400794777179,,,,,,
201012,4.72608572239569,7.09622480840193,26.5256883338064,23.3891569684928,33.4090263979563,,,,,,
201101,0,0,20.763553789384,52.1572523417542,21.6860630144763,,,,,,
201102,1.17797331819472,2.2140221402214,22.3247232472325,52.824297473744,11.793925631564,,,,,,
201103,0,3.64745955151859,5.00993471473176,2.65398807834232,5.77632699403917,,,,,,
201104,51.9585580471189,7.13880215725234,10.8288390576213,5.49247800170309,10.2469486233324,,,,,,
201105,10.133409026398,6.28725518024411,18.3508373545274,10.9707635537894,16.065852966222,,,,,,
201106,0,0,8.51546977008232,40.2072097644053,19.7842747658246,,,,,,
201107,78.1578200397389,13.4970195855805,8.34516037468067,0,0,,,,,,
201108,37.3261424921942,30.5705364745955,28.6971331251774,2.72495032642634,0.681237581606585,,,,,,
201109,7.38007380073801,21.5583309679251,53.1507238149305,8.65739426625036,7.62134544422367,,,,,,
201110,0,0.610275333522566,21.5583309679251,63.2273630428612,12.1061595231337,,,,,,
201111,94.4507521998297,5.5208629009367,0.028384899233608,0,0,,,,,,
201112,99.2194152710758,0.780584728924212,0,0,0,,,,,,
201201,8.51546977008232,26.6392279307408,51.0928186204939,12.6880499574227,0.908316775475447,,,,,,
201202,35.9920522282146,48.3110984956003,15.6968492761851,0,0,,,,,,
201203,3.54811240420097,19.5004257734885,56.0317910871416,17.1302866874823,3.78938404768663,,,,,,
201204,12.8583593528243,10.5591825149021,36.3610559182515,22.0266818052796,16.6477434005109,,,,,,
201205,6.20210048254329,12.4893556627874,34.8140789100199,16.789667896679,17.7831393698552,,,,,,
201206,75.4044848140789,14.8027249503264,8.92705080896963,0.794777178541016,0.070962248084019,,,,,,
201207,100,0,0,0,0,,,,,,
201208,83.0826000567698,9.39540164632416,6.64206642066421,0.879931876241839,0,,,,,,
201209,95.7706500141925,4.22934998580755,0,0,0,,,,,,
201210,10.8998013057054,12.6738575078058,35.9068975305138,19.9971615100766,13.6673289809821,,,,,,
201211,0.908316775475447,20.9196707351689,37.9506102753335,33.3380641498723,6.86914561453307,,,,,,
201212,54.9389724666477,34.0902639795629,10.9707635537894,0,0,,,,,,
201301,51.6605166051661,23.0627306273063,25.2767527675277,0,0,,,,,,
201302,34.3173431734317,26.5256883338064,35.5804711893273,3.57649730343457,0,,,,,,
201303,3.00879931876242,13.6531365313653,59.0122055066705,23.3891569684928,0.936701674709055,,,,,,
201304,0,14.1356798183366,42.6625035481124,10.928186204939,18.450184501845,,,,,,
201305,0,7.73488504115811,54.4990065285268,24.311666193585,12.8299744535907,,,,,,
201306,6.84076071529946,8.61481691739994,15.8245813227363,31.3369287539029,23.1336928753903,,,,,,
201307,87.6383763837638,8.95543570820324,3.40618790803293,0,0,,,,,,
201308,27.859778597786,20.3235878512631,41.03037184218,8.43031507238149,2.35594663638944,,,,,,
201309,81.6491626454726,16.1652001135396,2.18563724098779,0,0,,,,,,
201310,39.5969344308828,7.22395685495316,31.4078910019869,17.1728640363327,4.59835367584445,,,,,,
201311,86.687482259438,12.9577065001419,0.354811240420097,0,0,,,,,,
201312,76.4405336361056,18.2798751064434,5.27959125745104,0,0,,,,,,
201401,0,0,18.0811808118081,39.866590973602,24.5387453874539,,,,,,
201402,0,0,0.227079193868862,27.8739710474028,54.9247800170309,,,,,,
201403,29.3216009083168,18.237297757593,28.512631280159,8.8135112120352,11.9500425773489,,,,,,
201404,2.68237297757593,12.375816065853,61.4391143911439,14.4904910587567,8.68577916548396,,,,,,
201405,0,0,21.0190178824865,23.5310814646608,30.6982685211467,,,,,,
201406,19.7984672154414,6.68464376951462,7.79165483962532,8.40193017314789,12.3616236162362,,,,,,
201407,89.1995458416123,10.7862617087709,0.014192449616804,0,0,,,,,,
201408,100,0,0,0,0,,,,,,
201409,96.8634686346863,3.13653136531365,0,0,0,,,,,,
201410,63.3692875390292,7.26653420380358,19.5997729208061,7.50780584728924,2.25659948907181,,,,,,
201411,34.0334941810957,17.2438262844167,47.9279023559466,0.794777178541016,0,,,,,,
201412,45.8274198126597,11.8932727788816,15.3846153846154,16.5342038035765,7.76326994039171,,,,,,
201501,54.2435424354244,23.1620777746239,22.5943797899517,0,0,,,,,,
201502,71.8137950610275,11.9642350269657,14.7175702526256,1.50439965938121,0,,,,,,
201503,96.5938120919671,3.40618790803293,0,0,0,,,,,,
201504,94.067556060176,4.52739142776043,1.40505251206358,0,0,,,,,,
201505,91.9244961680386,8.0755038319614,0,0,0,,,,,,
201506,100,0,0,0,0,,,,,,
201507,96.4802724950326,3.36361055918252,0.156116945784842,0,0,,,,,,
201508,68.3650298041442,14.2776043145047,11.0417258018734,2.9378370706784,2.71075787680954,,,,,,
201509,99.6168038603463,0.383196139653704,0,0,0,,,,,,
201510,99.7871132557479,0.212886744252058,0,0,0,,,,,,
201511,93.2585864320182,6.45756457564576,0.283848992336077,0,0,,,,,,
201512,9.53732614249219,29.0235594663639,51.2631280158955,7.63553789384048,2.37013908600625,,,,,,
201601,97.2750496735737,2.71075787680954,0.014192449616804,0,0,,,,,,
201602,12.9009367016747,35.1972750496736,46.9344308827704,4.96735736588135,0,,,,,,
201603,47.4453590689753,13.6531365313653,19.0888447346012,6.35821742832813,10.7436843599205,,,,,,
201604,39.0860062446778,35.7791654839625,25.1348282713596,0,0,,,,,,
201605,8.72835651433437,14.7175702526256,45.7706500141925,21.6718705648595,8.48708487084871,,,,,,
201606,99.8864604030656,0.113539596934431,0,0,0,,,,,,
201607,79.8751064433721,14.9304569968777,5.19443655975021,0,0,,,,,,
201608,42.5631564007948,19.3585012773205,34.8282713596367,2.96622196991201,0.283848992336077,,,,,,
201609,88.9866590973602,11.0133409026398,0,0,0,,,,,,
201610,1.73147885325007,4.82543286971331,45.3590689753051,32.7419812659665,10.5875674141357,,,,,,
201611,0,1.29151291512915,26.1850695430031,40.2072097644053,30.4995742265115,,,,,,
201612,43.556627873971,38.0499574226512,16.1510076639228,1.95855804711893,0.283848992336077,,,,,,
201701,86.1481691739994,13.8518308260006,0,0,0,,,,,,
201702,90.3491342605734,9.01220550667045,0.638660232756174,0,0,,,,,,
201703,6.08856088560886,6.71302866874823,18.4785694010786,24.1413567981834,25.688333806415,,,,,,
201704,4.85381776894692,22.9066136815214,36.5171728640363,21.9841044564292,11.2404200965087,,,,,,
201705,63.6105591825149,26.341186488788,10.0482543286971,0,0,,,,,,
201706,20.0681237581607,31.6775475447062,37.3119500425773,8.8135112120352,2.02952029520295,,,,,,
201707,94.9191030371842,3.26426341186489,1.81663355095089,0,0,,,,,,
201708,33.4799886460403,23.1195004257735,24.382628441669,10.3179108714164,6.28725518024411,,,,,,
201709,24.6097076355379,12.9293216009083,35.9494748793642,12.1487368719841,9.60828839057621,,,,,,
201710,0,3.76099914845302,14.4337212602895,31.7059324439398,46.8776610843032,,,,,,
201711,0,0.141924496168039,30.1163780868578,37.1416406471757,20.9764405336361,,,,,,
201712,54.3996593812092,27.1501561169458,15.6258870281011,1.31989781436276,0.965086573942663,,,,,,
201801,0,3.00879931876242,39.5117797331819,29.4209480556344,21.7144479137099,,,,,,
201802,39.1427760431451,29.8751064433721,27.5617371558331,3.42038035764973,0,,,,,,
201803,3.94550099347147,10.1901788248652,21.7570252625603,30.9253477150156,20.0965086573943,,,,,,
201804,0,1.8450184501845,8.50127732046551,4.71189327277888,8.91285835935282,,,,,,
201805,3.17910871416406,3.57649730343457,7.80584728924212,14.9730343457281,34.9134260573375,,,,,,
201806,98.8220266818053,0.525120635821743,0.62446778313937,0.028384899233608,0,,,,,,
201807,68.96111268805,24.8793641782572,6.10275333522566,0.056769798467215,0,,,,,,
201808,89.2988929889299,8.4586999716151,2.22821458983821,0.014192449616804,0,,,,,,
201809,85.9210899801306,3.44876525688334,4.0448481407891,1.94436559750213,4.64093102469486,,,,,,
201810,100,0,0,0,0,,,,,,
201811,21.203519727505,30.1305705364746,39.8949758728357,6.20210048254329,2.31336928753903,,,,,,
201812,96.097076355379,3.16491626454726,0.738007380073801,0,0,,,,,,
201901,99.8864604030656,0.113539596934431,0,0,0,,,,,,
201902,100,0,0,0,0,,,,,,
201903,100,0,0,0,0,,,,,,
201904,55.0808969628158,28.5552086290094,14.4195288106727,1.05024127164349,0.752199829690605,,,,,,
201905,86.9997161510077,4.86801021856372,6.82656826568266,1.30570536474596,0,,,,,,
201906,1.33409026397956,17.8824865171729,34.7005393130854,8.92705080896963,10.7294919103037,,,,,,
201907,9.5657110417258,26.1850695430031,55.066704513199,7.30911155265399,1.75986375248368,,,,,,
201908,43.6133976724383,21.5441385183083,19.6991200681238,5.76213454442237,3.90292364462106,,,,,,
201909,99.1768379222254,0.823162077774624,0,0,0,,,,,,
201910,49.9432302015328,7.76326994039171,14.8736871984104,8.40193017314789,9.67925063866023,,,,,,
201911,100,0,0,0,0,,,,,,
201912,100,0,0,0,0,,,,,,
202001,69.5430031223389,29.5344876525688,0.922509225092251,0,0,,,,,,
202002,98.2117513482827,1.64632415554925,0.141924496168039,0,0,,,,,,
202003,100,0,0,0,0,,,,,,
202004,92.2651149588419,7.20976440533636,0.525120635821743,0,0,,,,,,
202005,89.6820891285836,6.45756457564576,3.86034629577065,0,0,,,,,,
202006,78.6261708770934,14.9304569968777,6.44337212602895,0,0,,,,,,
202007,1.44762986091399,25.6741413567982,62.4183934147034,2.15725234175419,1.34828271359637,,,,,,
202008,0,0,19.9545841612262,23.7013908600624,33.5793357933579,,,,,,
202009,0,0,1.16378086857792,3.6758444507522,27.4481975588987,,,,,,
202010,0,0,0,0,0.908316775475447,,,,,,
202011,0,0,4.18677263695714,8.30258302583026,45.9693443088277,,,,,,
202012,16.7470905478286,19.5004257734885,42.4921941527108,11.8506954300312,7.46522849843883,,,,,,
202101,63.894408174851,19.7842747658246,16.3213170593244,0,0,,,,,,
202102,1.60374680669884,31.0530797615669,26.2844166903208,12.2338915696849,13.2273630428612,,,,,,
202103,2.02952029520295,16.2929321600908,63.7524836786829,17.6412148736872,0.283848992336077,,,,,,
202104,0,3.60488220266818,34.4734601192166,24.2123190462674,30.8685779165484,,,,,,
